Quadrant	0
0	1	2	3	5.0
5	8	7	14	4.0
5	8	7	15	4.0
5	8	7	16	1.0
5	8	8	12	4.0
5	8	8	13	6.0
5	8	8	14	3.0
5	8	8	15	2.0
5	9	3	13	1.0
5	9	4	13	3.0
5	9	4	15	1.0
5	9	5	13	9.0
5	9	5	14	3.0
5	9	5	15	4.0
5	9	5	16	2.0
5	9	6	13	8.0
5	9	6	14	9.0
5	9	6	15	3.0
5	9	6	16	6.0
5	9	6	17	3.0
5	9	6	18	1.0
5	9	7	13	2.0
5	9	7	14	15.0
5	9	7	15	17.0
5	9	7	16	5.0
5	9	7	17	2.0
5	9	8	15	5.0
5	9	8	16	7.0
5	9	8	17	1.0
5	10	3	15	2.0
5	10	3	16	2.0
5	10	4	15	1.0
5	10	4	16	2.0
5	10	4	17	2.0
5	10	4	19	1.0
5	10	5	15	10.0
5	10	5	16	1.0
5	10	5	17	1.0
5	10	6	15	5.0
5	10	6	16	5.0
5	10	6	17	7.0
5	10	6	19	5.0
5	10	6	20	1.0
5	10	7	15	6.0
5	10	7	16	17.0
5	10	7	17	7.0
5	10	7	18	5.0
5	10	7	20	2.0
5	10	8	16	1.0
5	10	8	17	1.0
5	10	8	18	2.0
5	11	4	17	4.0
5	11	4	18	1.0
5	11	4	19	1.0
5	11	4	21	1.0
5	11	5	16	2.0
5	11	5	17	3.0
5	11	5	18	5.0
5	11	5	19	1.0
5	11	5	20	1.0
5	11	5	21	1.0
5	11	6	17	5.0
5	11	6	18	2.0
5	11	6	20	5.0
5	11	6	21	5.0
5	11	6	23	1.0
5	11	7	17	1.0
5	11	7	18	5.0
5	11	7	19	2.0
5	11	7	20	5.0
5	11	7	21	7.0
5	11	7	22	2.0
5	11	8	19	2.0
5	11	8	20	1.0
5	11	8	21	3.0
5	11	9	19	1.0
5	12	3	16	1.0
5	12	3	17	2.0
5	12	3	18	4.0
5	12	3	19	4.0
5	12	3	20	1.0
5	12	3	22	1.0
5	12	4	17	2.0
5	12	4	19	6.0
5	12	4	20	3.0
5	12	4	21	1.0
5	12	4	22	1.0
5	12	4	23	1.0
5	12	5	18	3.0
5	12	5	19	5.0
5	12	5	20	1.0
5	12	5	21	1.0
5	12	5	22	4.0
5	12	6	20	1.0
5	12	6	21	2.0
5	12	6	22	1.0
5	12	6	23	1.0
5	12	6	24	1.0
5	12	6	26	1.0
5	12	7	18	1.0
5	12	7	21	7.0
5	12	7	22	10.0
5	12	7	23	12.0
5	12	7	24	1.0
5	12	7	26	1.0
5	12	8	20	1.0
5	12	8	21	1.0
5	12	8	22	1.0
5	12	8	23	1.0
5	13	2	19	3.0
5	13	2	20	2.0
5	13	2	21	1.0
5	13	2	22	1.0
5	13	3	19	1.0
5	13	3	20	4.0
5	13	3	21	5.0
5	13	4	20	6.0
5	13	4	21	5.0
5	13	5	22	1.0
5	13	5	23	1.0
5	13	5	25	2.0
5	13	5	26	1.0
5	13	6	22	7.0
5	13	6	23	3.0
5	13	6	24	7.0
5	13	6	25	5.0
5	13	6	26	9.0
5	13	6	27	1.0
5	13	7	21	1.0
5	13	7	22	5.0
5	13	7	23	10.0
5	13	7	24	4.0
5	13	7	25	6.0
5	13	7	26	3.0
5	13	8	23	2.0
5	13	8	25	1.0
5	14	2	19	1.0
5	14	2	20	1.0
5	14	2	21	1.0
5	14	2	22	3.0
5	14	3	20	1.0
5	14	3	22	1.0
5	14	3	23	2.0
5	14	3	24	1.0
5	14	4	20	1.0
5	14	4	21	1.0
5	14	4	22	3.0
5	14	4	23	3.0
5	14	5	21	1.0
5	14	5	22	2.0
5	14	5	23	1.0
5	14	5	24	2.0
5	14	5	26	2.0
5	14	5	29	1.0
5	14	6	23	2.0
5	14	6	24	2.0
5	14	6	25	8.0
5	14	6	26	12.0
5	14	6	27	1.0
5	14	7	23	2.0
5	14	7	24	1.0
5	14	7	26	4.0
5	14	7	27	1.0
5	14	7	30	1.0
5	14	8	25	1.0
5	14	8	26	2.0
5	15	2	23	2.0
5	15	2	25	1.0
5	15	2	28	1.0
5	15	3	21	1.0
5	15	3	23	3.0
5	15	3	24	2.0
5	15	3	25	1.0
5	15	3	29	1.0
5	15	4	21	1.0
5	15	4	23	3.0
5	15	4	24	6.0
5	15	4	25	1.0
5	15	4	27	1.0
5	15	5	24	7.0
5	15	5	25	2.0
5	15	5	27	3.0
5	15	5	28	4.0
5	15	6	24	2.0
5	15	6	25	4.0
5	15	6	26	4.0
5	15	6	27	1.0
5	15	6	28	8.0
5	15	6	30	1.0
5	15	7	24	1.0
5	15	7	26	1.0
5	15	7	27	7.0
5	15	7	31	1.0
5	15	8	26	1.0
5	16	2	26	1.0
5	16	2	27	1.0
5	16	2	30	1.0
5	16	3	28	1.0
5	16	3	29	2.0
5	16	4	25	2.0
5	16	4	27	1.0
5	16	5	25	4.0
5	16	5	26	1.0
5	16	5	27	1.0
5	16	5	29	4.0
5	16	5	30	1.0
5	16	6	27	4.0
5	16	6	28	2.0
5	16	6	30	1.0
5	16	6	31	2.0
5	16	6	32	1.0
5	16	7	26	1.0
5	16	7	27	1.0
5	17	2	24	1.0
5	17	2	27	1.0
5	17	2	28	3.0
5	17	2	29	2.0
5	17	2	30	1.0
5	17	2	31	1.0
5	17	3	32	1.0
5	17	4	26	1.0
5	17	4	28	4.0
5	17	4	29	1.0
5	17	4	32	1.0
5	17	5	29	2.0
5	17	6	30	2.0
5	17	6	31	2.0
5	17	6	32	1.0
5	17	6	33	4.0
5	17	8	31	1.0
5	18	2	29	1.0
5	18	2	30	2.0
5	18	2	34	1.0
5	18	3	29	3.0
5	18	3	30	1.0
5	18	3	31	2.0
5	18	3	35	2.0
5	18	3	36	1.0
5	18	4	28	1.0
5	18	4	29	1.0
5	18	4	30	2.0
5	18	4	33	2.0
5	18	4	37	1.0
5	18	5	29	2.0
5	18	5	32	1.0
5	18	6	32	3.0
5	18	6	34	1.0
5	19	2	27	1.0
5	19	2	31	2.0
5	19	2	32	3.0
5	19	2	35	1.0
5	19	3	30	1.0
5	19	3	31	2.0
5	19	3	33	1.0
5	19	3	36	1.0
5	19	4	29	1.0
5	19	4	30	1.0
5	19	4	33	1.0
5	19	4	36	1.0
5	19	4	39	1.0
5	19	5	30	1.0
5	19	6	32	1.0
5	19	6	33	1.0
5	19	6	34	2.0
5	19	6	38	1.0
5	20	2	31	2.0
5	20	2	32	1.0
5	20	3	33	1.0
5	20	3	35	1.0
5	20	4	33	3.0
5	20	4	34	1.0
5	20	4	36	4.0
5	20	4	37	1.0
5	20	4	42	1.0
5	20	5	33	1.0
5	20	5	38	1.0
5	20	5	43	1.0
5	20	6	38	1.0
5	20	8	35	2.0
5	21	2	39	1.0
5	21	2	41	2.0
5	21	3	35	4.0
5	21	3	36	1.0
5	21	3	37	1.0
5	21	4	35	2.0
5	21	4	36	1.0
5	21	4	41	1.0
5	21	5	34	1.0
5	21	6	38	1.0
5	22	2	37	1.0
5	22	2	43	2.0
5	22	2	44	1.0
5	22	4	42	2.0
5	22	5	36	1.0
5	22	5	38	1.0
5	22	5	45	1.0
5	22	6	38	1.0
5	22	6	40	1.0
5	22	6	43	1.0
5	22	6	45	1.0
5	22	6	48	1.0
5	23	2	37	1.0
5	23	2	38	3.0
5	23	2	42	1.0
5	23	2	44	1.0
5	23	3	41	1.0
5	23	3	45	1.0
5	23	4	43	1.0
5	23	5	46	1.0
5	23	6	41	1.0
5	23	6	49	1.0
5	24	2	42	1.0
5	24	2	43	1.0
5	24	2	44	2.0
5	24	3	45	2.0
5	24	4	41	1.0
5	24	5	37	1.0
5	24	5	43	2.0
5	24	5	44	2.0
5	24	5	49	2.0
5	25	2	42	1.0
5	25	3	44	1.0
5	25	5	43	1.0
5	25	5	47	1.0
5	26	2	43	1.0
5	26	2	44	1.0
5	26	2	45	2.0
5	26	2	47	1.0
5	26	3	44	1.0
5	26	3	46	1.0
5	26	3	47	1.0
5	26	5	46	1.0
5	26	6	45	2.0
5	27	3	47	1.0
5	27	4	44	1.0
5	27	5	48	2.0
6	7	7	11	1.0
6	7	7	12	1.0
6	7	8	10	1.0
6	7	8	11	23.0
6	7	8	12	3.0
6	7	8	13	1.0
6	7	9	10	12.0
6	7	9	11	52.0
6	7	9	12	14.0
6	7	9	13	2.0
6	7	10	11	3.0
6	8	6	12	1.0
6	8	6	13	3.0
6	8	7	11	3.0
6	8	7	12	16.0
6	8	7	13	4.0
6	8	7	14	2.0
6	8	8	11	10.0
6	8	8	12	53.0
6	8	8	13	42.0
6	8	8	14	10.0
6	8	8	16	1.0
6	8	9	11	13.0
6	8	9	12	27.0
6	8	9	13	10.0
6	8	9	14	5.0
6	8	10	13	1.0
6	8	10	14	2.0
6	9	6	13	1.0
6	9	6	14	3.0
6	9	6	15	1.0
6	9	6	16	1.0
6	9	7	12	5.0
6	9	7	13	3.0
6	9	7	14	5.0
6	9	7	15	6.0
6	9	7	16	1.0
6	9	8	13	4.0
6	9	8	14	36.0
6	9	8	15	13.0
6	9	8	16	11.0
6	9	9	13	1.0
6	9	9	14	4.0
6	9	9	15	16.0
6	9	9	16	1.0
6	9	10	14	1.0
6	10	5	15	1.0
6	10	5	16	1.0
6	10	5	17	1.0
6	10	6	15	2.0
6	10	6	17	5.0
6	10	7	14	4.0
6	10	7	15	17.0
6	10	7	16	9.0
6	10	7	17	7.0
6	10	7	18	8.0
6	10	8	14	1.0
6	10	8	15	13.0
6	10	8	16	14.0
6	10	8	17	14.0
6	10	8	18	5.0
6	10	9	15	3.0
6	10	9	16	7.0
6	10	9	17	6.0
6	11	3	16	2.0
6	11	3	17	1.0
6	11	4	19	1.0
6	11	5	16	1.0
6	11	5	17	4.0
6	11	5	18	1.0
6	11	5	19	2.0
6	11	6	15	1.0
6	11	6	17	12.0
6	11	6	18	7.0
6	11	6	19	3.0
6	11	7	15	1.0
6	11	7	16	7.0
6	11	7	17	7.0
6	11	7	18	8.0
6	11	7	21	1.0
6	11	7	22	1.0
6	11	8	15	1.0
6	11	8	16	2.0
6	11	8	17	9.0
6	11	8	18	4.0
6	11	8	19	13.0
6	11	9	16	1.0
6	11	9	18	1.0
6	11	9	19	5.0
6	11	9	20	4.0
6	12	3	17	2.0
6	12	3	18	1.0
6	12	3	19	1.0
6	12	3	20	1.0
6	12	4	16	1.0
6	12	4	17	1.0
6	12	4	19	1.0
6	12	4	20	1.0
6	12	5	17	3.0
6	12	5	19	6.0
6	12	5	20	1.0
6	12	6	17	1.0
6	12	6	19	10.0
6	12	6	21	2.0
6	12	6	22	2.0
6	12	7	18	5.0
6	12	7	19	1.0
6	12	7	20	1.0
6	12	7	21	2.0
6	12	7	22	6.0
6	12	8	19	9.0
6	12	8	20	1.0
6	12	8	21	2.0
6	12	8	22	2.0
6	12	8	24	1.0
6	12	9	19	2.0
6	12	9	20	4.0
6	12	9	21	1.0
6	13	2	19	2.0
6	13	2	20	1.0
6	13	3	19	1.0
6	13	3	20	1.0
6	13	4	18	1.0
6	13	4	20	4.0
6	13	4	21	2.0
6	13	4	22	2.0
6	13	4	24	1.0
6	13	5	19	1.0
6	13	5	20	2.0
6	13	5	21	4.0
6	13	5	23	6.0
6	13	6	19	1.0
6	13	6	20	1.0
6	13	6	21	1.0
6	13	6	22	7.0
6	13	6	23	2.0
6	13	6	24	3.0
6	13	6	25	1.0
6	13	7	20	3.0
6	13	7	21	1.0
6	13	7	22	8.0
6	13	7	23	4.0
6	13	7	24	2.0
6	13	7	26	1.0
6	13	8	22	1.0
6	13	8	23	1.0
6	13	8	24	8.0
6	13	8	25	1.0
6	13	9	24	1.0
6	14	2	22	3.0
6	14	3	20	2.0
6	14	3	21	2.0
6	14	3	22	1.0
6	14	4	20	3.0
6	14	4	21	3.0
6	14	4	23	3.0
6	14	5	20	3.0
6	14	5	21	2.0
6	14	5	22	5.0
6	14	5	23	2.0
6	14	5	24	1.0
6	14	6	20	2.0
6	14	6	22	2.0
6	14	6	23	4.0
6	14	6	24	2.0
6	14	6	25	2.0
6	14	6	26	2.0
6	14	7	21	1.0
6	14	7	22	2.0
6	14	7	23	3.0
6	14	7	24	1.0
6	14	7	25	1.0
6	14	7	26	6.0
6	14	7	27	3.0
6	14	8	23	1.0
6	14	8	24	9.0
6	14	8	25	3.0
6	14	9	22	1.0
6	14	9	25	2.0
6	15	2	21	1.0
6	15	2	23	1.0
6	15	3	21	1.0
6	15	3	22	1.0
6	15	3	24	1.0
6	15	4	23	1.0
6	15	4	24	5.0
6	15	4	25	1.0
6	15	5	22	3.0
6	15	5	23	2.0
6	15	5	24	2.0
6	15	5	28	1.0
6	15	6	23	1.0
6	15	6	25	1.0
6	15	6	28	2.0
6	15	7	23	4.0
6	15	7	24	2.0
6	15	7	27	5.0
6	15	7	29	1.0
6	15	8	25	3.0
6	15	8	29	2.0
6	16	2	25	1.0
6	16	3	23	1.0
6	16	3	26	2.0
6	16	3	27	5.0
6	16	3	28	3.0
6	16	4	25	2.0
6	16	4	27	3.0
6	16	5	24	2.0
6	16	5	25	1.0
6	16	5	26	2.0
6	16	5	27	2.0
6	16	5	28	2.0
6	16	5	29	2.0
6	16	6	25	2.0
6	16	6	26	4.0
6	16	6	27	3.0
6	16	7	25	1.0
6	16	7	27	1.0
6	16	7	28	1.0
6	16	7	29	1.0
6	16	8	26	1.0
6	16	8	27	1.0
6	16	8	31	1.0
6	16	8	33	2.0
6	17	2	24	1.0
6	17	2	29	1.0
6	17	3	25	1.0
6	17	3	27	2.0
6	17	3	30	1.0
6	17	3	33	2.0
6	17	4	26	4.0
6	17	4	28	7.0
6	17	4	29	3.0
6	17	4	30	1.0
6	17	4	31	1.0
6	17	5	26	4.0
6	17	5	27	3.0
6	17	5	28	5.0
6	17	5	29	4.0
6	17	5	31	1.0
6	17	5	32	1.0
6	17	5	33	1.0
6	17	7	28	1.0
6	17	7	30	1.0
6	17	8	31	3.0
6	17	8	33	1.0
6	18	2	25	1.0
6	18	3	28	2.0
6	18	3	29	3.0
6	18	3	30	5.0
6	18	3	31	1.0
6	18	4	26	1.0
6	18	4	28	1.0
6	18	4	29	3.0
6	18	4	32	1.0
6	18	4	35	1.0
6	18	5	27	2.0
6	18	5	28	2.0
6	18	5	29	4.0
6	18	5	30	1.0
6	18	5	31	1.0
6	18	5	33	1.0
6	18	6	28	1.0
6	18	6	30	1.0
6	18	6	31	1.0
6	18	6	32	1.0
6	18	6	33	2.0
6	18	7	31	4.0
6	18	8	34	1.0
6	19	2	30	1.0
6	19	2	34	1.0
6	19	3	29	1.0
6	19	3	30	1.0
6	19	3	35	1.0
6	19	4	29	1.0
6	19	4	31	1.0
6	19	4	32	1.0
6	19	4	35	1.0
6	19	4	36	2.0
6	19	4	37	1.0
6	19	5	30	1.0
6	19	5	31	1.0
6	19	6	38	1.0
6	19	7	31	1.0
6	19	7	37	1.0
6	19	9	32	1.0
6	19	9	33	1.0
6	20	2	33	1.0
6	20	2	34	1.0
6	20	2	35	1.0
6	20	2	38	1.0
6	20	3	35	1.0
6	20	3	36	2.0
6	20	4	30	1.0
6	20	4	31	1.0
6	20	4	33	1.0
6	20	4	34	1.0
6	20	4	35	1.0
6	20	4	38	1.0
6	20	5	31	1.0
6	20	5	34	1.0
6	20	5	35	3.0
6	20	5	38	1.0
6	20	6	36	1.0
6	20	6	43	1.0
6	21	2	32	1.0
6	21	2	38	1.0
6	21	2	39	1.0
6	21	3	36	1.0
6	21	3	37	1.0
6	21	3	38	1.0
6	21	3	40	1.0
6	21	3	41	1.0
6	21	3	42	1.0
6	21	4	34	1.0
6	21	4	36	1.0
6	21	4	38	1.0
6	21	4	40	1.0
6	21	5	35	1.0
6	21	5	41	2.0
6	21	5	43	1.0
6	21	6	32	1.0
6	21	7	43	1.0
6	22	2	32	1.0
6	22	2	33	2.0
6	22	2	34	1.0
6	22	2	37	5.0
6	22	2	38	2.0
6	22	2	42	2.0
6	22	3	37	1.0
6	22	4	35	2.0
6	22	4	37	1.0
6	22	4	44	1.0
6	22	5	36	2.0
6	22	5	42	1.0
6	22	6	36	1.0
6	22	6	37	2.0
6	22	6	38	1.0
6	22	7	40	1.0
6	22	7	49	1.0
6	23	2	38	3.0
6	23	3	35	2.0
6	23	3	41	1.0
6	23	3	42	1.0
6	23	3	43	2.0
6	23	3	45	2.0
6	23	4	35	1.0
6	23	4	36	1.0
6	23	4	43	1.0
6	23	4	44	1.0
6	23	5	42	1.0
6	23	5	43	1.0
6	23	5	47	1.0
6	23	6	36	1.0
6	23	6	38	2.0
6	23	6	39	1.0
6	23	6	41	1.0
6	23	6	44	2.0
6	23	7	49	1.0
6	24	2	36	1.0
6	24	2	42	1.0
6	24	2	43	1.0
6	24	2	44	1.0
6	24	3	43	2.0
6	24	3	44	1.0
6	24	3	46	1.0
6	24	3	49	2.0
6	24	4	43	2.0
6	24	5	40	2.0
6	24	5	44	2.0
6	24	5	48	1.0
6	24	6	40	1.0
6	25	2	42	1.0
6	25	3	45	1.0
6	25	4	42	1.0
6	25	4	43	1.0
6	25	4	44	1.0
6	25	7	45	1.0
6	26	2	45	1.0
6	26	3	44	1.0
6	26	4	46	1.0
6	26	5	46	1.0
6	26	5	49	1.0
6	26	6	45	3.0
6	26	6	46	1.0
6	27	2	43	1.0
6	27	2	45	3.0
6	27	3	45	1.0
6	27	3	48	1.0
6	27	4	46	1.0
6	27	6	46	1.0
6	27	7	46	2.0
6	28	2	46	2.0
6	28	3	48	1.0
6	28	5	47	2.0
6	28	6	47	1.0
6	29	2	47	2.0
6	29	3	47	2.0
6	30	2	48	1.0
6	31	2	49	1.0
7	8	8	12	1.0
7	8	9	11	8.0
7	8	9	12	45.0
7	8	9	13	5.0
7	8	9	14	1.0
7	8	10	11	32.0
7	8	10	12	68.0
7	8	10	13	19.0
7	8	10	14	2.0
7	8	11	12	9.0
7	8	11	13	1.0
7	9	7	13	2.0
7	9	7	14	1.0
7	9	8	12	1.0
7	9	8	13	4.0
7	9	8	14	4.0
7	9	9	12	1.0
7	9	9	13	25.0
7	9	9	14	30.0
7	9	9	15	11.0
7	9	10	12	3.0
7	9	10	13	60.0
7	9	10	14	38.0
7	9	10	15	12.0
7	9	10	16	1.0
7	10	7	14	3.0
7	10	7	15	10.0
7	10	8	13	2.0
7	10	8	14	4.0
7	10	8	15	16.0
7	10	8	16	5.0
7	10	8	17	1.0
7	10	9	14	2.0
7	10	9	15	7.0
7	10	9	16	4.0
7	10	9	17	6.0
7	10	9	18	1.0
7	10	10	14	1.0
7	10	10	15	6.0
7	10	10	16	9.0
7	10	10	17	1.0
7	11	5	16	3.0
7	11	6	17	1.0
7	11	7	15	4.0
7	11	7	16	6.0
7	11	7	17	7.0
7	11	7	18	3.0
7	11	8	15	1.0
7	11	8	16	3.0
7	11	8	17	5.0
7	11	8	18	2.0
7	11	9	16	1.0
7	11	9	17	4.0
7	11	9	18	10.0
7	11	9	19	5.0
7	11	10	20	1.0
7	12	6	16	2.0
7	12	6	17	6.0
7	12	6	18	6.0
7	12	6	19	2.0
7	12	7	17	2.0
7	12	7	18	2.0
7	12	7	19	3.0
7	12	7	20	1.0
7	12	8	17	1.0
7	12	8	18	4.0
7	12	8	19	4.0
7	12	8	21	2.0
7	12	9	17	1.0
7	12	9	18	2.0
7	12	9	19	11.0
7	12	9	21	1.0
7	12	10	20	1.0
7	12	10	21	1.0
7	13	5	19	1.0
7	13	5	20	1.0
7	13	5	21	1.0
7	13	5	22	1.0
7	13	6	17	3.0
7	13	6	19	1.0
7	13	6	20	5.0
7	13	6	21	1.0
7	13	6	22	1.0
7	13	6	23	1.0
7	13	7	17	1.0
7	13	7	19	4.0
7	13	7	21	4.0
7	13	7	22	5.0
7	13	7	23	1.0
7	13	8	19	3.0
7	13	8	20	8.0
7	13	8	21	1.0
7	13	8	22	7.0
7	13	8	24	2.0
7	13	9	20	1.0
7	13	9	23	2.0
7	13	9	24	1.0
7	13	9	25	1.0
7	13	10	20	3.0
7	13	10	22	3.0
7	13	10	23	2.0
7	14	4	21	1.0
7	14	5	20	1.0
7	14	5	21	1.0
7	14	5	22	1.0
7	14	5	23	3.0
7	14	5	24	1.0
7	14	6	21	2.0
7	14	6	22	6.0
7	14	6	23	5.0
7	14	6	24	1.0
7	14	7	19	1.0
7	14	7	20	1.0
7	14	7	21	2.0
7	14	7	22	2.0
7	14	7	23	4.0
7	14	7	24	1.0
7	14	7	25	2.0
7	14	8	21	1.0
7	14	8	22	5.0
7	14	8	23	7.0
7	14	8	24	4.0
7	14	8	25	3.0
7	14	8	26	1.0
7	14	9	22	1.0
7	14	9	23	2.0
7	14	9	24	5.0
7	14	10	22	2.0
7	14	10	23	1.0
7	14	10	24	1.0
7	15	3	21	1.0
7	15	3	23	1.0
7	15	4	21	2.0
7	15	4	23	2.0
7	15	4	24	1.0
7	15	5	23	3.0
7	15	5	24	5.0
7	15	6	22	1.0
7	15	6	23	2.0
7	15	6	24	1.0
7	15	6	25	4.0
7	15	6	26	2.0
7	15	7	21	1.0
7	15	7	23	1.0
7	15	7	24	3.0
7	15	7	25	2.0
7	15	7	27	3.0
7	15	8	23	2.0
7	15	8	24	8.0
7	15	8	25	8.0
7	15	8	26	1.0
7	15	9	24	4.0
7	15	9	25	5.0
7	15	9	26	6.0
7	15	9	28	1.0
7	15	9	29	1.0
7	15	9	30	2.0
7	15	10	28	1.0
7	16	5	23	2.0
7	16	5	27	3.0
7	16	5	29	1.0
7	16	6	23	1.0
7	16	6	24	2.0
7	16	6	25	2.0
7	16	6	26	2.0
7	16	6	28	1.0
7	16	7	23	1.0
7	16	7	24	1.0
7	16	7	26	2.0
7	16	7	27	1.0
7	16	7	28	1.0
7	16	7	29	1.0
7	16	8	25	1.0
7	16	8	26	5.0
7	16	8	27	5.0
7	16	9	25	1.0
7	16	9	29	1.0
7	16	10	26	1.0
7	16	10	27	1.0
7	16	10	29	1.0
7	16	10	31	1.0
7	16	10	32	1.0
7	17	2	23	1.0
7	17	2	24	1.0
7	17	3	23	2.0
7	17	4	24	1.0
7	17	4	26	1.0
7	17	4	29	1.0
7	17	5	24	1.0
7	17	5	25	1.0
7	17	5	26	8.0
7	17	5	27	1.0
7	17	5	29	4.0
7	17	5	30	1.0
7	17	6	26	5.0
7	17	6	27	1.0
7	17	6	28	1.0
7	17	6	29	3.0
7	17	7	25	1.0
7	17	7	27	1.0
7	17	7	31	2.0
7	17	8	26	1.0
7	17	8	27	3.0
7	17	8	28	1.0
7	17	8	31	2.0
7	17	9	29	1.0
7	17	9	30	2.0
7	17	9	31	2.0
7	17	9	32	1.0
7	17	10	28	1.0
7	17	10	32	1.0
7	18	2	26	1.0
7	18	3	23	1.0
7	18	3	29	2.0
7	18	3	30	1.0
7	18	4	23	1.0
7	18	4	28	2.0
7	18	4	30	1.0
7	18	4	33	1.0
7	18	5	26	5.0
7	18	5	28	2.0
7	18	5	30	2.0
7	18	5	33	1.0
7	18	5	34	1.0
7	18	6	28	1.0
7	18	6	29	1.0
7	18	6	33	1.0
7	18	6	34	1.0
7	18	7	31	1.0
7	18	7	32	1.0
7	18	7	35	1.0
7	18	8	28	2.0
7	18	8	30	2.0
7	18	8	31	1.0
7	18	8	32	2.0
7	18	9	30	1.0
7	18	9	33	1.0
7	18	10	32	1.0
7	19	2	32	2.0
7	19	3	26	1.0
7	19	4	28	1.0
7	19	4	30	1.0
7	19	4	33	3.0
7	19	5	33	2.0
7	19	5	34	1.0
7	19	6	28	1.0
7	19	6	29	1.0
7	19	6	32	1.0
7	19	6	33	1.0
7	19	6	35	2.0
7	19	7	30	2.0
7	19	7	32	1.0
7	19	7	33	1.0
7	19	7	35	2.0
7	19	8	30	1.0
7	19	8	32	5.0
7	19	8	34	1.0
7	19	9	32	1.0
7	19	9	33	1.0
7	19	10	32	1.0
7	19	10	33	1.0
7	20	2	26	1.0
7	20	2	32	1.0
7	20	2	33	2.0
7	20	2	34	2.0
7	20	3	36	1.0
7	20	4	29	2.0
7	20	4	34	2.0
7	20	4	35	3.0
7	20	5	29	1.0
7	20	5	32	3.0
7	20	5	34	2.0
7	20	5	35	5.0
7	20	5	37	1.0
7	20	6	32	1.0
7	20	6	33	1.0
7	20	7	36	3.0
7	20	8	33	1.0
7	20	9	35	1.0
7	20	10	33	1.0
7	21	2	32	1.0
7	21	2	33	4.0
7	21	3	28	1.0
7	21	3	31	1.0
7	21	5	32	2.0
7	21	5	34	2.0
7	21	5	39	1.0
7	21	6	32	1.0
7	21	6	34	4.0
7	21	6	36	2.0
7	21	7	36	2.0
7	21	7	37	1.0
7	21	7	38	1.0
7	21	7	39	1.0
7	21	9	35	1.0
7	22	2	31	1.0
7	22	2	33	1.0
7	22	2	36	1.0
7	22	2	39	1.0
7	22	3	32	1.0
7	22	3	33	1.0
7	22	4	33	1.0
7	22	5	33	1.0
7	22	5	36	1.0
7	22	5	39	1.0
7	22	6	34	1.0
7	22	6	35	1.0
7	22	7	37	1.0
7	22	7	38	2.0
7	22	8	36	1.0
7	22	8	38	1.0
7	23	2	32	1.0
7	23	2	34	2.0
7	23	2	36	2.0
7	23	3	33	2.0
7	23	3	34	2.0
7	23	3	42	1.0
7	23	3	43	1.0
7	23	4	34	1.0
7	23	4	35	1.0
7	23	5	35	1.0
7	23	5	36	1.0
7	23	5	41	1.0
7	23	5	44	1.0
7	23	6	37	2.0
7	23	7	38	2.0
7	23	7	40	2.0
7	23	8	40	2.0
7	23	9	44	1.0
7	24	3	36	1.0
7	24	3	43	1.0
7	24	3	44	1.0
7	24	5	44	2.0
7	24	5	48	1.0
7	24	6	39	1.0
7	24	7	40	1.0
7	24	7	41	2.0
7	24	7	43	1.0
7	24	8	40	1.0
7	24	9	44	2.0
7	25	2	41	1.0
7	25	2	42	2.0
7	25	5	38	1.0
7	25	5	45	1.0
7	25	5	48	2.0
7	25	5	49	1.0
7	25	7	40	1.0
7	25	7	42	1.0
7	25	7	45	1.0
7	25	7	48	1.0
7	25	9	47	1.0
7	26	5	43	1.0
7	26	5	46	2.0
7	26	6	42	1.0
7	26	7	46	1.0
7	26	9	47	1.0
7	27	2	45	1.0
7	27	2	46	1.0
7	27	3	44	1.0
7	27	3	47	1.0
7	27	4	44	1.0
7	27	5	43	1.0
7	27	5	44	1.0
7	27	5	46	1.0
7	27	8	48	1.0
7	27	8	49	2.0
7	27	9	45	1.0
7	27	9	46	1.0
7	28	3	46	1.0
7	28	5	44	1.0
7	28	5	45	1.0
7	28	8	49	1.0
7	29	2	46	2.0
7	29	2	47	1.0
7	29	3	46	1.0
7	29	4	49	1.0
7	30	2	46	1.0
7	30	2	47	1.0
7	30	3	46	2.0
7	30	3	47	2.0
7	30	3	48	1.0
7	30	4	48	1.0
7	31	2	48	1.0
7	31	3	48	1.0
7	31	4	48	1.0
8	9	9	13	2.0
8	9	10	12	2.0
8	9	10	13	21.0
8	9	10	14	8.0
8	9	10	15	3.0
8	9	11	12	2.0
8	9	11	13	11.0
8	9	11	14	1.0
8	9	12	13	5.0
8	10	9	14	4.0
8	10	9	15	3.0
8	10	10	14	3.0
8	10	10	15	14.0
8	10	11	14	4.0
8	10	11	15	1.0
8	10	11	16	7.0
8	10	12	15	6.0
8	11	8	15	1.0
8	11	8	16	1.0
8	11	9	15	1.0
8	11	9	17	3.0
8	11	9	19	1.0
8	11	10	15	4.0
8	11	10	16	1.0
8	11	10	17	3.0
8	11	10	19	2.0
8	11	11	16	3.0
8	11	11	17	2.0
8	11	11	19	3.0
8	11	12	17	1.0
8	12	6	17	1.0
8	12	7	18	1.0
8	12	7	19	1.0
8	12	8	18	3.0
8	12	9	17	4.0
8	12	9	18	1.0
8	12	9	19	8.0
8	12	10	17	1.0
8	12	10	18	3.0
8	12	10	19	3.0
8	12	10	20	13.0
8	12	10	21	1.0
8	12	11	18	1.0
8	12	11	19	1.0
8	13	6	17	1.0
